"resource","app","nodes","cores","task_id","metric_type","metric","value","units"
"Ookami-Bin","ai_benchmark_alpha",1,48,3178446,"statistic","Network scratch directory exists",1,NA
"Ookami-Bin","ai_benchmark_alpha",1,48,3178446,"statistic","Task working directory accessible",1,NA
"Ookami-Bin","ai_benchmark_alpha",1,48,3178446,"statistic","Task working directory exists",1,NA
"Ookami-Bin","ai_benchmark_alpha",1,48,3178446,"statistic","Training Score",484,NA
"Ookami-Bin","ai_benchmark_alpha",1,48,3178446,"statistic","Wall Clock Time",2147,"Second"
"Ookami-Bin","ai_benchmark_alpha",1,48,3178446,"statistic","local scratch directory accessible",1,NA
"Ookami-Bin","ai_benchmark_alpha",1,48,3178446,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3180247,"parameter","Input:DGEMM Problem Size",1666,NA
"Ookami-OSS","hpcc",1,48,3180247,"parameter","Input:High Performance LINPACK Grid Cols",12,NA
"Ookami-OSS","hpcc",1,48,3180247,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"Ookami-OSS","hpcc",1,48,3180247,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"Ookami-OSS","hpcc",1,48,3180247,"parameter","Input:MPI Ranks",48,NA
"Ookami-OSS","hpcc",1,48,3180247,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"Ookami-OSS","hpcc",1,48,3180247,"parameter","Input:OpenMP Threads",0,NA
"Ookami-OSS","hpcc",1,48,3180247,"parameter","Input:PTRANS Problem Size",10000,NA
"Ookami-OSS","hpcc",1,48,3180247,"parameter","Input:STREAM Array Size",2777777,"MWord"
"Ookami-OSS","hpcc",1,48,3180247,"parameter","job_id",113676,NA
"Ookami-OSS","hpcc",1,48,3180247,"statistic","App kernel executable exists",1,NA
"Ookami-OSS","hpcc",1,48,3180247,"statistic","App kernel input exists",1,NA
"Ookami-OSS","hpcc",1,48,3180247,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",28338.899999999998,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3180247,"statistic","Average STREAM 'Add' Memory Bandwidth",12882.6368,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180247,"statistic","Average STREAM 'Copy' Memory Bandwidth",11808.3584,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180247,"statistic","Average STREAM 'Scale' Memory Bandwidth",11714.56,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180247,"statistic","Average STREAM 'Triad' Memory Bandwidth",12888.6784,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180247,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",6296.43,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3180247,"statistic","High Performance LINPACK Floating-Point Performance",832045,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3180247,"statistic","High Performance LINPACK Run Time",6.41063,"Second"
"Ookami-OSS","hpcc",1,48,3180247,"statistic","MPI Random Access",82.7727,"MUpdate per Second"
"Ookami-OSS","hpcc",1,48,3180247,"statistic","Network scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3180247,"statistic","Network scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3180247,"statistic","Parallel Matrix Transpose (PTRANS)",20211.0976,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180247,"statistic","Task working directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3180247,"statistic","Task working directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3180247,"statistic","Wall Clock Time",54,"Second"
"Ookami-OSS","hpcc",1,48,3180247,"statistic","local scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3180247,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3180134,"parameter","Input:DGEMM Problem Size",1666,NA
"Ookami-OSS","hpcc",1,48,3180134,"parameter","Input:High Performance LINPACK Grid Cols",12,NA
"Ookami-OSS","hpcc",1,48,3180134,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"Ookami-OSS","hpcc",1,48,3180134,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"Ookami-OSS","hpcc",1,48,3180134,"parameter","Input:MPI Ranks",48,NA
"Ookami-OSS","hpcc",1,48,3180134,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"Ookami-OSS","hpcc",1,48,3180134,"parameter","Input:OpenMP Threads",0,NA
"Ookami-OSS","hpcc",1,48,3180134,"parameter","Input:PTRANS Problem Size",10000,NA
"Ookami-OSS","hpcc",1,48,3180134,"parameter","Input:STREAM Array Size",2777777,"MWord"
"Ookami-OSS","hpcc",1,48,3180134,"parameter","job_id",113578,NA
"Ookami-OSS","hpcc",1,48,3180134,"statistic","App kernel executable exists",1,NA
"Ookami-OSS","hpcc",1,48,3180134,"statistic","App kernel input exists",1,NA
"Ookami-OSS","hpcc",1,48,3180134,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",28347,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3180134,"statistic","Average STREAM 'Add' Memory Bandwidth",12858.6752,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180134,"statistic","Average STREAM 'Copy' Memory Bandwidth",11801.1904,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180134,"statistic","Average STREAM 'Scale' Memory Bandwidth",11738.9312,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180134,"statistic","Average STREAM 'Triad' Memory Bandwidth",12896.256,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180134,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",7061.89,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3180134,"statistic","High Performance LINPACK Floating-Point Performance",875142,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3180134,"statistic","High Performance LINPACK Run Time",6.09494,"Second"
"Ookami-OSS","hpcc",1,48,3180134,"statistic","MPI Random Access",83.06769999999999,"MUpdate per Second"
"Ookami-OSS","hpcc",1,48,3180134,"statistic","Network scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3180134,"statistic","Network scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3180134,"statistic","Parallel Matrix Transpose (PTRANS)",14585.1392,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180134,"statistic","Task working directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3180134,"statistic","Task working directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3180134,"statistic","Wall Clock Time",54,"Second"
"Ookami-OSS","hpcc",1,48,3180134,"statistic","local scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3180134,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3180080,"parameter","Input:DGEMM Problem Size",1666,NA
"Ookami-OSS","hpcc",1,48,3180080,"parameter","Input:High Performance LINPACK Grid Cols",12,NA
"Ookami-OSS","hpcc",1,48,3180080,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"Ookami-OSS","hpcc",1,48,3180080,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"Ookami-OSS","hpcc",1,48,3180080,"parameter","Input:MPI Ranks",48,NA
"Ookami-OSS","hpcc",1,48,3180080,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"Ookami-OSS","hpcc",1,48,3180080,"parameter","Input:OpenMP Threads",0,NA
"Ookami-OSS","hpcc",1,48,3180080,"parameter","Input:PTRANS Problem Size",10000,NA
"Ookami-OSS","hpcc",1,48,3180080,"parameter","Input:STREAM Array Size",2777777,"MWord"
"Ookami-OSS","hpcc",1,48,3180080,"parameter","job_id",113396,NA
"Ookami-OSS","hpcc",1,48,3180080,"statistic","App kernel executable exists",1,NA
"Ookami-OSS","hpcc",1,48,3180080,"statistic","App kernel input exists",1,NA
"Ookami-OSS","hpcc",1,48,3180080,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",28418.399999999998,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3180080,"statistic","Average STREAM 'Add' Memory Bandwidth",12846.4896,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180080,"statistic","Average STREAM 'Copy' Memory Bandwidth",11833.2416,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180080,"statistic","Average STREAM 'Scale' Memory Bandwidth",11753.1648,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180080,"statistic","Average STREAM 'Triad' Memory Bandwidth",12922.6752,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180080,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",5992.92,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3180080,"statistic","High Performance LINPACK Floating-Point Performance",834940,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3180080,"statistic","High Performance LINPACK Run Time",6.3884,"Second"
"Ookami-OSS","hpcc",1,48,3180080,"statistic","MPI Random Access",81.91850000000001,"MUpdate per Second"
"Ookami-OSS","hpcc",1,48,3180080,"statistic","Network scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3180080,"statistic","Network scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3180080,"statistic","Parallel Matrix Transpose (PTRANS)",15638.4256,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180080,"statistic","Task working directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3180080,"statistic","Task working directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3180080,"statistic","Wall Clock Time",54,"Second"
"Ookami-OSS","hpcc",1,48,3180080,"statistic","local scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3180080,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3180023,"parameter","Input:DGEMM Problem Size",1666,NA
"Ookami-OSS","hpcc",1,48,3180023,"parameter","Input:High Performance LINPACK Grid Cols",12,NA
"Ookami-OSS","hpcc",1,48,3180023,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"Ookami-OSS","hpcc",1,48,3180023,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"Ookami-OSS","hpcc",1,48,3180023,"parameter","Input:MPI Ranks",48,NA
"Ookami-OSS","hpcc",1,48,3180023,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"Ookami-OSS","hpcc",1,48,3180023,"parameter","Input:OpenMP Threads",0,NA
"Ookami-OSS","hpcc",1,48,3180023,"parameter","Input:PTRANS Problem Size",10000,NA
"Ookami-OSS","hpcc",1,48,3180023,"parameter","Input:STREAM Array Size",2777777,"MWord"
"Ookami-OSS","hpcc",1,48,3180023,"parameter","job_id",113301,NA
"Ookami-OSS","hpcc",1,48,3180023,"statistic","App kernel executable exists",1,NA
"Ookami-OSS","hpcc",1,48,3180023,"statistic","App kernel input exists",1,NA
"Ookami-OSS","hpcc",1,48,3180023,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",28407.9,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3180023,"statistic","Average STREAM 'Add' Memory Bandwidth",12857.9584,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180023,"statistic","Average STREAM 'Copy' Memory Bandwidth",11181.2608,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180023,"statistic","Average STREAM 'Scale' Memory Bandwidth",11745.1776,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180023,"statistic","Average STREAM 'Triad' Memory Bandwidth",12894.0032,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180023,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",6118.2699999999995,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3180023,"statistic","High Performance LINPACK Floating-Point Performance",803807,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3180023,"statistic","High Performance LINPACK Run Time",6.63584,"Second"
"Ookami-OSS","hpcc",1,48,3180023,"statistic","MPI Random Access",78.796,"MUpdate per Second"
"Ookami-OSS","hpcc",1,48,3180023,"statistic","Network scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3180023,"statistic","Network scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3180023,"statistic","Parallel Matrix Transpose (PTRANS)",17298.2272,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3180023,"statistic","Task working directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3180023,"statistic","Task working directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3180023,"statistic","Wall Clock Time",59,"Second"
"Ookami-OSS","hpcc",1,48,3180023,"statistic","local scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3180023,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179969,"parameter","Input:DGEMM Problem Size",1666,NA
"Ookami-OSS","hpcc",1,48,3179969,"parameter","Input:High Performance LINPACK Grid Cols",12,NA
"Ookami-OSS","hpcc",1,48,3179969,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"Ookami-OSS","hpcc",1,48,3179969,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"Ookami-OSS","hpcc",1,48,3179969,"parameter","Input:MPI Ranks",48,NA
"Ookami-OSS","hpcc",1,48,3179969,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"Ookami-OSS","hpcc",1,48,3179969,"parameter","Input:OpenMP Threads",0,NA
"Ookami-OSS","hpcc",1,48,3179969,"parameter","Input:PTRANS Problem Size",10000,NA
"Ookami-OSS","hpcc",1,48,3179969,"parameter","Input:STREAM Array Size",2777777,"MWord"
"Ookami-OSS","hpcc",1,48,3179969,"parameter","job_id",113198,NA
"Ookami-OSS","hpcc",1,48,3179969,"statistic","App kernel executable exists",1,NA
"Ookami-OSS","hpcc",1,48,3179969,"statistic","App kernel input exists",1,NA
"Ookami-OSS","hpcc",1,48,3179969,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",28395.399999999998,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179969,"statistic","Average STREAM 'Add' Memory Bandwidth",12849.3568,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179969,"statistic","Average STREAM 'Copy' Memory Bandwidth",11285.4016,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179969,"statistic","Average STREAM 'Scale' Memory Bandwidth",11727.9744,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179969,"statistic","Average STREAM 'Triad' Memory Bandwidth",12892.672,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179969,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",5492.47,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179969,"statistic","High Performance LINPACK Floating-Point Performance",809151,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179969,"statistic","High Performance LINPACK Run Time",6.59201,"Second"
"Ookami-OSS","hpcc",1,48,3179969,"statistic","MPI Random Access",83.0195,"MUpdate per Second"
"Ookami-OSS","hpcc",1,48,3179969,"statistic","Network scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179969,"statistic","Network scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179969,"statistic","Parallel Matrix Transpose (PTRANS)",19267.7888,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179969,"statistic","Task working directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179969,"statistic","Task working directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179969,"statistic","Wall Clock Time",58,"Second"
"Ookami-OSS","hpcc",1,48,3179969,"statistic","local scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179969,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179916,"parameter","Input:DGEMM Problem Size",1666,NA
"Ookami-OSS","hpcc",1,48,3179916,"parameter","Input:High Performance LINPACK Grid Cols",12,NA
"Ookami-OSS","hpcc",1,48,3179916,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"Ookami-OSS","hpcc",1,48,3179916,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"Ookami-OSS","hpcc",1,48,3179916,"parameter","Input:MPI Ranks",48,NA
"Ookami-OSS","hpcc",1,48,3179916,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"Ookami-OSS","hpcc",1,48,3179916,"parameter","Input:OpenMP Threads",0,NA
"Ookami-OSS","hpcc",1,48,3179916,"parameter","Input:PTRANS Problem Size",10000,NA
"Ookami-OSS","hpcc",1,48,3179916,"parameter","Input:STREAM Array Size",2777777,"MWord"
"Ookami-OSS","hpcc",1,48,3179916,"parameter","job_id",113125,NA
"Ookami-OSS","hpcc",1,48,3179916,"statistic","App kernel executable exists",1,NA
"Ookami-OSS","hpcc",1,48,3179916,"statistic","App kernel input exists",1,NA
"Ookami-OSS","hpcc",1,48,3179916,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",28331,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179916,"statistic","Average STREAM 'Add' Memory Bandwidth",12860.3136,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179916,"statistic","Average STREAM 'Copy' Memory Bandwidth",9377.77152,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179916,"statistic","Average STREAM 'Scale' Memory Bandwidth",11727.9744,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179916,"statistic","Average STREAM 'Triad' Memory Bandwidth",12938.1376,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179916,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",5860.88,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179916,"statistic","High Performance LINPACK Floating-Point Performance",830532,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179916,"statistic","High Performance LINPACK Run Time",6.42231,"Second"
"Ookami-OSS","hpcc",1,48,3179916,"statistic","MPI Random Access",83.75789999999999,"MUpdate per Second"
"Ookami-OSS","hpcc",1,48,3179916,"statistic","Network scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179916,"statistic","Network scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179916,"statistic","Parallel Matrix Transpose (PTRANS)",17560.9856,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179916,"statistic","Task working directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179916,"statistic","Task working directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179916,"statistic","Wall Clock Time",57,"Second"
"Ookami-OSS","hpcc",1,48,3179916,"statistic","local scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179916,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179862,"parameter","Input:DGEMM Problem Size",1666,NA
"Ookami-OSS","hpcc",1,48,3179862,"parameter","Input:High Performance LINPACK Grid Cols",12,NA
"Ookami-OSS","hpcc",1,48,3179862,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"Ookami-OSS","hpcc",1,48,3179862,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"Ookami-OSS","hpcc",1,48,3179862,"parameter","Input:MPI Ranks",48,NA
"Ookami-OSS","hpcc",1,48,3179862,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"Ookami-OSS","hpcc",1,48,3179862,"parameter","Input:OpenMP Threads",0,NA
"Ookami-OSS","hpcc",1,48,3179862,"parameter","Input:PTRANS Problem Size",10000,NA
"Ookami-OSS","hpcc",1,48,3179862,"parameter","Input:STREAM Array Size",2777777,"MWord"
"Ookami-OSS","hpcc",1,48,3179862,"parameter","job_id",113025,NA
"Ookami-OSS","hpcc",1,48,3179862,"statistic","App kernel executable exists",1,NA
"Ookami-OSS","hpcc",1,48,3179862,"statistic","App kernel input exists",1,NA
"Ookami-OSS","hpcc",1,48,3179862,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",28407.9,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179862,"statistic","Average STREAM 'Add' Memory Bandwidth",12867.6864,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179862,"statistic","Average STREAM 'Copy' Memory Bandwidth",11225.3952,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179862,"statistic","Average STREAM 'Scale' Memory Bandwidth",11749.6832,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179862,"statistic","Average STREAM 'Triad' Memory Bandwidth",12890.9312,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179862,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",6803.62,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179862,"statistic","High Performance LINPACK Floating-Point Performance",786129,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179862,"statistic","High Performance LINPACK Run Time",6.78506,"Second"
"Ookami-OSS","hpcc",1,48,3179862,"statistic","MPI Random Access",75.5405,"MUpdate per Second"
"Ookami-OSS","hpcc",1,48,3179862,"statistic","Network scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179862,"statistic","Network scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179862,"statistic","Parallel Matrix Transpose (PTRANS)",19535.5648,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179862,"statistic","Task working directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179862,"statistic","Task working directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179862,"statistic","Wall Clock Time",61,"Second"
"Ookami-OSS","hpcc",1,48,3179862,"statistic","local scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179862,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179809,"parameter","Input:DGEMM Problem Size",1666,NA
"Ookami-OSS","hpcc",1,48,3179809,"parameter","Input:High Performance LINPACK Grid Cols",12,NA
"Ookami-OSS","hpcc",1,48,3179809,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"Ookami-OSS","hpcc",1,48,3179809,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"Ookami-OSS","hpcc",1,48,3179809,"parameter","Input:MPI Ranks",48,NA
"Ookami-OSS","hpcc",1,48,3179809,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"Ookami-OSS","hpcc",1,48,3179809,"parameter","Input:OpenMP Threads",0,NA
"Ookami-OSS","hpcc",1,48,3179809,"parameter","Input:PTRANS Problem Size",10000,NA
"Ookami-OSS","hpcc",1,48,3179809,"parameter","Input:STREAM Array Size",2777777,"MWord"
"Ookami-OSS","hpcc",1,48,3179809,"parameter","job_id",112945,NA
"Ookami-OSS","hpcc",1,48,3179809,"statistic","App kernel executable exists",1,NA
"Ookami-OSS","hpcc",1,48,3179809,"statistic","App kernel input exists",1,NA
"Ookami-OSS","hpcc",1,48,3179809,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",28425.8,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179809,"statistic","Average STREAM 'Add' Memory Bandwidth",12876.0832,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179809,"statistic","Average STREAM 'Copy' Memory Bandwidth",11116.3392,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179809,"statistic","Average STREAM 'Scale' Memory Bandwidth",11753.3696,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179809,"statistic","Average STREAM 'Triad' Memory Bandwidth",12870.8608,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179809,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",6270.11,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179809,"statistic","High Performance LINPACK Floating-Point Performance",834618,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179809,"statistic","High Performance LINPACK Run Time",6.39087,"Second"
"Ookami-OSS","hpcc",1,48,3179809,"statistic","MPI Random Access",82.2533,"MUpdate per Second"
"Ookami-OSS","hpcc",1,48,3179809,"statistic","Network scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179809,"statistic","Network scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179809,"statistic","Parallel Matrix Transpose (PTRANS)",19461.5296,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179809,"statistic","Task working directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179809,"statistic","Task working directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179809,"statistic","Wall Clock Time",57,"Second"
"Ookami-OSS","hpcc",1,48,3179809,"statistic","local scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179809,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179755,"parameter","Input:DGEMM Problem Size",1666,NA
"Ookami-OSS","hpcc",1,48,3179755,"parameter","Input:High Performance LINPACK Grid Cols",12,NA
"Ookami-OSS","hpcc",1,48,3179755,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"Ookami-OSS","hpcc",1,48,3179755,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"Ookami-OSS","hpcc",1,48,3179755,"parameter","Input:MPI Ranks",48,NA
"Ookami-OSS","hpcc",1,48,3179755,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"Ookami-OSS","hpcc",1,48,3179755,"parameter","Input:OpenMP Threads",0,NA
"Ookami-OSS","hpcc",1,48,3179755,"parameter","Input:PTRANS Problem Size",10000,NA
"Ookami-OSS","hpcc",1,48,3179755,"parameter","Input:STREAM Array Size",2777777,"MWord"
"Ookami-OSS","hpcc",1,48,3179755,"parameter","job_id",112639,NA
"Ookami-OSS","hpcc",1,48,3179755,"statistic","App kernel executable exists",1,NA
"Ookami-OSS","hpcc",1,48,3179755,"statistic","App kernel input exists",1,NA
"Ookami-OSS","hpcc",1,48,3179755,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",28407.5,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179755,"statistic","Average STREAM 'Add' Memory Bandwidth",12848.8448,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179755,"statistic","Average STREAM 'Copy' Memory Bandwidth",11151.5648,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179755,"statistic","Average STREAM 'Scale' Memory Bandwidth",11749.6832,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179755,"statistic","Average STREAM 'Triad' Memory Bandwidth",12872.0896,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179755,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",6399.03,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179755,"statistic","High Performance LINPACK Floating-Point Performance",813832,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179755,"statistic","High Performance LINPACK Run Time",6.5541,"Second"
"Ookami-OSS","hpcc",1,48,3179755,"statistic","MPI Random Access",77.0222,"MUpdate per Second"
"Ookami-OSS","hpcc",1,48,3179755,"statistic","Network scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179755,"statistic","Network scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179755,"statistic","Parallel Matrix Transpose (PTRANS)",18000.384,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179755,"statistic","Task working directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179755,"statistic","Task working directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179755,"statistic","Wall Clock Time",60,"Second"
"Ookami-OSS","hpcc",1,48,3179755,"statistic","local scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179755,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179702,"parameter","Input:DGEMM Problem Size",1666,NA
"Ookami-OSS","hpcc",1,48,3179702,"parameter","Input:High Performance LINPACK Grid Cols",12,NA
